Année,Prénom,Nombre,Sexe,Ordre
2007,Amélie,17,F,159
2007,Noam,17,M,165
2007,Yann,16,M,167
2007,Elena,16,F,168
2007,Loris,16,M,169
2007,Timothée,15,M,171
2007,Marion,15,F,180
2007,Luca,14,M,182
2007,Augustin,14,M,186
2007,Lenny,14,M,188
2007,Guilhem,13,M,192
2007,Tiago,13,M,201
2007,Alexia,13,F,202
2007,Achille,12,M,207
2007,Sasha,12,F,214
2007,Loïc,12,M,215
2004,Nicolas,56,M,39
2004,Carla,55,F,40
2004,Lola,49,F,46
2004,Juliette,47,F,47
2004,Célia,44,F,51
2004,Pierre,44,M,54
2004,Lou,42,F,57
2004,Mohamed,40,M,60
2004,Alice,38,F,67
2004,Benjamin,37,M,68
2004,Ambre,37,F,72
2004,Clémence,36,F,76
2004,Margot,35,F,79
2004,Mathéo,34,M,80
2004,Zoé,31,F,84
2004,Noémie,30,F,87
2004,Maëlys,27,F,92
2004,Vincent,27,M,95
2004,Emilie,27,F,97
2004,Alicia,26,F,99
2004,Marine,25,F,103
2004,Ethan,25,M,106
2004,Titouan,23,M,117
2004,Mathias,23,M,118
2004,Rémi,23,M,119
2004,Nino,19,M,136
2004,David,18,M,137
2004,Diego,18,M,141
2004,Lina,18,F,142
2004,Pablo,17,M,144
2004,Louna,17,F,145
2004,Adèle,17,F,146
2004,Mehdi,16,M,148
2004,Lila,16,F,149
2004,Samy,14,M,176
2004,Chiara,13,F,178
2004,Alexandra,13,F,181
2004,Rose,12,F,194
2004,Constance,6,F,397
2004,Prune,6,F,401
2004,Philippe,5,M,404
2004,Maryam,5,F,406
2004,Ibrahim,5,M,425
2004,Roméo,5,M,436
2004,Antony,5,M,437
2004,Loan,5,M,438
2004,Emeline,5,F,450
2004,Enola,5,F,458
2004,Leïla,5,F,461
2004,Cécile,5,F,464
2004,Suzanne,5,F,481
2003,Enzo,112,M,6
2003,Manon,107,F,7
2003,Romain,90,M,13
2003,Camille,81,F,18
2003,Paul,73,M,24
2003,Quentin,63,M,31
2003,Pierre,61,M,32
2003,Inès,61,F,35
2003,Laura,55,F,42
2003,Juliette,54,F,44
2003,Raphaël,50,M,47
2003,Elisa,46,F,53
2003,Alice,44,F,55
2003,Rémi,44,M,56
2003,Louise,39,F,64
2003,Romane,36,F,72
2003,Charlotte,36,F,73
2003,Margot,35,F,74
2003,Anna,32,F,81
2003,Robin,30,M,82
2003,Damien,27,M,94
2003,Agathe,26,F,97
2003,Nina,23,F,107
2003,Yann,23,M,108
2003,Maël,22,M,112
2003,Maëlys,21,F,116
2003,Guillaume,20,M,121
2003,Alexia,19,F,124
2003,Mehdi,18,M,136
2003,Myriam,16,F,144
2003,Pablo,15,M,153
2003,Thibaud,14,M,168
2003,Jonathan,14,M,171
2003,Valentine,14,F,172
2003,Anissa,14,F,173
2003,Axelle,13,F,182
2003,Coline,12,F,192
2003,Alizée,11,F,213
2003,Sara,11,F,214
2003,Chaïma,11,F,216
2003,Johan,10,M,219
2003,Virgile,10,M,222
2003,Tony,10,M,223
2003,Diego,9,M,249
2003,Charly,9,M,257
2003,Sabrina,9,F,267
2003,Leïla,9,F,269
2003,Timothée,8,M,275
2003,Eugénie,8,F,276
2003,Lou-Anne,8,F,278
2003,Lucille,8,F,280
2003,Yassine,8,M,289
2003,Alex,8,M,292
2003,Nabil,8,M,300
2003,Colin,8,M,301
2003,Lilia,8,F,307
2003,Céline,8,F,311
2003,Laurie,8,F,317
2003,Grégory,7,M,326
2003,Nora,7,F,327
2003,Dounia,7,F,331
2003,Kelly,7,F,332
2003,Jason,7,M,333
2003,Eliot,7,M,342
2003,Assia,7,F,344
2003,Elena,7,F,346
2003,Ahmed,6,M,349
2003,Yasmina,6,F,357
2003,Maud,6,F,358
2003,Joshua,6,M,361
2003,Loan,6,M,362
2003,Matis,6,M,369
2003,Alycia,6,F,375
2003,Marwa,6,F,378
2003,Marie-Lou,6,F,379
2003,Thaïs,6,F,380
2003,Naomi,6,F,382
2003,Charline,6,F,383
2003,Madeleine,6,F,384
2003,Clélia,6,F,389
2003,Emeline,6,F,394
2003,Hugues,5,M,402
2003,Tanguy,5,M,417
2003,Matias,5,M,419
2003,Fabio,5,M,426
2003,Stanislas,5,M,428
2003,Ilias,5,M,429
2010,Gaël,14,M,184
2010,Mathias,14,M,191
2010,Julian,14,M,192
2010,Anthony,14,M,193
2010,Tiago,14,M,194
2010,Louka,14,M,198
2010,Augustin,13,M,203
2010,Dylan,13,M,204
2010,Sasha,13,M,212
2010,Younes,13,M,213
2010,Nathanaël,12,M,216
2010,Norah,11,F,235
2010,Paola,11,F,237
2010,Clémentine,11,F,238
2010,Ninon,11,F,240
2010,Ewen,11,M,252
2010,David,11,M,255
2010,Aymen,11,M,256
2010,Kenzo,11,M,258
2010,Kaïs,11,M,260
2010,Célian,10,M,270
2010,Ludivine,10,F,284
2010,Roxane,10,F,285
2010,Ilian,10,M,288
2010,Aurélien,10,M,294
2010,Dimitri,10,M,295
2010,Solène,9,F,301
2010,Loïs,9,F,302
2010,Kiara,9,F,306
2010,Isaac,9,M,317
2010,Mael,9,M,318
2010,Gauthier,9,M,319
2010,Tony,9,M,324
2010,Maïlys,9,F,326
2010,Mohamed-Amine,9,M,328
2010,Kelyan,8,M,342
2010,Alexandra,8,F,346
2003,Max,5,M,430
2003,Brandon,5,M,434
2003,Violette,5,F,440
2003,Lauryne,5,F,441
2003,Maé,5,F,446
2003,Marianne,5,F,464
